('39.906290485902815_116.36861242654318_1255293300', ('151', 39.9064554, 116.36864399999999, 1255293433.0, 1255293453.0), ('121', 39.906993, 116.369684, 1255293394.0, 1255293394.0), 107.00380805407518)
('40.2338249790042_116.52052319600965_1251913800', ('049', 40.234509, 116.52166, 1251914005.0, 1251914005.0), ('048', 40.233872, 116.520725, 1251914001.0, 1251914001.0), 106.41293533396633)
('40.01156943011397_116.3207021069422_1225776300', ('005', 40.011633, 116.32083, 1225776417.0, 1225776417.0), ('004', 40.01233766666667, 116.32158266666666, 1225776586.0, 1225776596.0), 101.266710581977)
('40.01156943011397_116.3207021069422_1225776300', ('005', 40.011633, 116.32083, 1225776417.0, 1225776417.0), ('004', 40.0124105, 116.3216425, 1225776526.0, 1225776531.0), 110.77092138150066)
('40.00527068986202_116.3207021069422_1210961400', ('126', 40.0061599, 116.3208333, 1210961510.0, 1210961510.0), ('129', 40.0053333333333, 116.321366666667, 1210961491.0, 1210961491.0), 102.55632337884552)
('40.003471049790036_116.40133166919749_1228066500', ('084', 40.004348500000006, 116.4017225, 1228066502.0, 1228066507.0), ('085', 40.00351679999999, 116.4023458, 1228066548.0, 1228066566.0), 106.6694380945146)
('39.906290485902815_116.51000629658505_1232216100', ('030', 39.907183, 116.510029, 1232216101.0, 1232216101.0), ('004', 39.906541, 116.511164, 1232216104.0, 1232216104.0), 120.32308204837628)
('39.98457482903419_116.33238755074733_1224056700', ('167', 39.9854548, 116.33301220000001, 1224056730.0, 1224056748.0), ('126', 39.98457875, 116.33332, 1224056836.0, 1224056842.0), 100.91214101648191)
('39.98457482903419_116.33238755074733_1224056700', ('167', 39.98457875, 116.33332, 1224056836.0, 1224056842.0), ('126', 39.9854548, 116.33301220000001, 1224056730.0, 1224056748.0), 100.91214101648191)
('39.97017770845831_116.42236546804669_1222950300', ('126', 39.971056000000004, 116.422443, 1222950384.0, 1222950386.0), ('167', 39.970261421052626, 116.42341036842106, 1222950314.0, 1222950350.0), 120.87661607105836)
('39.97017770845831_116.42236546804669_1222950300', ('126', 39.970261421052626, 116.42341036842106, 1222950314.0, 1222950350.0), ('167', 39.971056000000004, 116.422443, 1222950384.0, 1222950386.0), 120.87661607105836)
('40.047562231553684_116.32654482884477_1211559600', ('125', 40.048425, 116.327665, 1211559622.0, 1211559622.0), ('081', 40.047855, 116.32674966666666, 1211559750.0, 1211559755.0), 100.46883359276343)
('40.047562231553684_116.32654482884477_1211559600', ('125', 40.047855, 116.32674966666666, 1211559750.0, 1211559755.0), ('081', 40.048425, 116.327665, 1211559622.0, 1211559622.0), 100.46883359276343)
('40.00167140971805_116.32537628446426_1237819200', ('044', 40.002520266666664, 116.32630053333331, 1237819434.0, 1237819499.0), ('004', 40.001711, 116.325754, 1237819360.0, 1237819360.0), 101.34650933811028)
('24.45458082783443_118.05715905638205_1324494900', ('163', 24.454117521318178, 118.05814335581817, 1324494939.0, 1324495044.0), ('153', 24.454558956, 118.05721346, 1324495124.0, 1324495124.0), 106.18730607673304)
('32.98667440911817_114.02801803237898_1210055400', ('128', 32.9857891, 114.0280041, 1210055621.0, 1210055623.0), ('153', 32.98579661111111, 114.02690957777779, 1210055683.0, 1210055699.0), 102.1225663656633)
('32.98667440911817_114.02801803237898_1210055400', ('153', 32.9857891, 114.0280041, 1210055621.0, 1210055623.0), ('128', 32.98579661111111, 114.02690957777779, 1210055683.0, 1210055699.0), 102.1225663656633)
('39.972877168566285_116.33355609512783_1239186300', ('026', 39.973166153846144, 116.33361500000001, 1239186551.0, 1239186597.0), ('044', 39.973751, 116.334723, 1239186523.0, 1239186523.0), 114.68156371617482)
('39.972877168566285_116.33355609512783_1239186300', ('026', 39.973166153846144, 116.33361500000001, 1239186551.0, 1239186597.0), ('044', 39.9737435, 116.334672, 1239186508.0, 1239186513.0), 110.64248637168072)
('39.972877168566285_116.33355609512783_1239186300', ('044', 39.973751, 116.334723, 1239186523.0, 1239186523.0), ('026', 39.97329052631579, 116.33370936842103, 1239186431.0, 1239186497.0), 100.44216580668301)
('39.91078958608278_116.36744388216266_1222606200', ('011', 39.9107933, 116.3674716, 1222606391.0, 1222606391.0), ('088', 39.9116566, 116.3679483, 1222606342.0, 1222606342.0), 104.28264859112996)
('39.91078958608278_116.36744388216266_1222606200', ('088', 39.9107933, 116.3674716, 1222606391.0, 1222606391.0), ('011', 39.9116566, 116.3679483, 1222606342.0, 1222606342.0), 104.28264859112996)
('39.91078958608278_116.36744388216266_1222606200', ('088', 39.9116566, 116.3679483, 1222606342.0, 1222606342.0), ('011', 39.9107916, 116.3674733, 1222606403.0, 1222606403.0), 104.40040500879873)
('39.9836750089982_116.299668308093_1212847500', ('125', 39.98434915384616, 116.29968061538463, 1212847543.0, 1212847567.0), ('081', 39.983677, 116.300613, 1212847669.0, 1212847669.0), 109.10620154738213)
('37.37149744451109_-121.92913745799133_1289004600', ('163', 37.37139225, -121.929495, 1289004713.0, 1289004716.0), ('153', 37.370661, -121.93024, 1289004738.0, 1289004738.0), 104.65484003160459)
('39.972877168566285_116.33238755074733_1239176100', ('044', 39.9729176, 116.3334978, 1239176205.0, 1239176290.0), ('043', 39.973602, 116.332653, 1239176158.0, 1239176163.0), 104.78889922551713)
('39.972877168566285_116.33238755074733_1239176100', ('044', 39.97294866666667, 116.33346366666667, 1239176145.0, 1239176155.0), ('043', 39.973602, 116.332653, 1239176158.0, 1239176163.0), 100.27945395736873)
('39.96837806838632_116.299668308093_1231675500', ('022', 39.9685655, 116.300821, 1231675723.0, 1231675725.0), ('023', 39.969233333333335, 116.29990055555567, 1231675763.0, 1231675773.0), 108.04889838300784)
('39.97647644871026_116.3300504619863_1299772500', ('059', 39.9765216666667, 116.331155, 1299772598.0, 1299772598.0), ('058', 39.9773533333333, 116.330141666667, 1299772683.0, 1299772683.0), 126.5604653857145)
('39.98727428914217_116.44690490003744_1287443700', ('153', 39.987593714285715, 116.4480132857143, 1287443891.0, 1287443921.0), ('163', 39.98800266666667, 116.44693633333333, 1287443704.0, 1287443709.0), 102.43412399709602)
('39.98727428914217_116.44690490003744_1287443700', ('163', 39.98800266666667, 116.44693633333333, 1287443704.0, 1287443709.0), ('153', 39.9874885, 116.4480375, 1287443865.0, 1287443870.0), 109.89748912974206)
('39.98727428914217_116.44690490003744_1287443700', ('153', 39.98800266666667, 116.44693633333333, 1287443704.0, 1287443709.0), ('163', 39.9874885, 116.4480375, 1287443865.0, 1287443870.0), 109.89748912974206)
('39.98727428914217_116.44690490003744_1287443700', ('153', 39.98800266666667, 116.44693633333333, 1287443704.0, 1287443709.0), ('163', 39.987593714285715, 116.4480132857143, 1287443891.0, 1287443921.0), 102.43412399709602)
('39.98997374925015_116.32888191760578_1235404500', ('004', 39.990024999999996, 116.32905714285714, 1235404605.0, 1235404630.0), ('035', 39.990851, 116.3297785, 1235404743.0, 1235404748.0), 110.5447181387357)
('39.9584800479904_116.35926407149908_1246523100', ('004', 39.95850566666667, 116.35942399999999, 1246523176.0, 1246523186.0), ('000', 39.959329499999996, 116.360414, 1246523318.0, 1246523323.0), 124.5843470643025)
('39.9584800479904_116.35926407149908_1246523100', ('004', 39.95850566666667, 116.35942399999999, 1246523176.0, 1246523186.0), ('003', 39.959329499999996, 116.360414, 1246523318.0, 1246523323.0), 124.5843470643025)
('39.9584800479904_116.35926407149908_1246523100', ('000', 39.9585115, 116.359333, 1246523128.0, 1246523133.0), ('003', 39.959329499999996, 116.360414, 1246523318.0, 1246523323.0), 129.50939663602605)
('39.9584800479904_116.35926407149908_1246523100', ('003', 39.9585166, 116.3594116, 1246523168.0, 1246523188.0), ('000', 39.959329499999996, 116.360414, 1246523318.0, 1246523323.0), 124.41642188734097)
('39.9584800479904_116.35926407149908_1246523100', ('000', 39.959329499999996, 116.360414, 1246523318.0, 1246523323.0), ('003', 39.9585115, 116.359333, 1246523128.0, 1246523133.0), 129.50939663602605)
('39.9584800479904_116.35926407149908_1246523100', ('003', 39.959329499999996, 116.360414, 1246523318.0, 1246523323.0), ('000', 39.9585166, 116.3594116, 1246523168.0, 1246523188.0), 124.41642188734097)
('39.97017770845831_116.299668308093_1231674600', ('022', 39.9702686, 116.30080720000001, 1231674745.0, 1231674756.0), ('023', 39.970961000000024, 116.2998803333334, 1231674703.0, 1231674723.0), 110.33537079967951)
('39.97647644871026_116.32888191760578_1314629100', ('058', 39.9768083333333, 116.328883333333, 1314629179.0, 1314629179.0), ('059', 39.977025, 116.33005, 1314629278.0, 1314629278.0), 102.3203972166856)
('39.97647644871026_116.32888191760578_1314629100', ('141', 39.9768083333333, 116.328883333333, 1314629179.0, 1314629179.0), ('059', 39.977025, 116.33005, 1314629278.0, 1314629278.0), 102.3203972166856)
('39.97647644871026_116.32888191760578_1314629100', ('141', 39.9768083333333, 116.328883333333, 1314629179.0, 1314629179.0), ('058', 39.977025, 116.33005, 1314629278.0, 1314629278.0), 102.3203972166856)
('39.97647644871026_116.32888191760578_1314629100', ('059', 39.9768083333333, 116.328883333333, 1314629179.0, 1314629179.0), ('058', 39.977025, 116.33005, 1314629278.0, 1314629278.0), 102.3203972166856)
('39.98277518896221_116.3090166631371_1236330900', ('030', 39.9834885, 116.31001350000001, 1236330995.0, 1236331003.0), ('004', 39.98288388888889, 116.30911866666663, 1236330964.0, 1236330999.0), 101.68084223876417)
('31.235624619076184_121.46930864747515_1243059300', ('000', 31.234788199999997, 121.4695976, 1243059538.0, 1243059583.0), ('004', 31.235563499999998, 121.47024850000001, 1243059301.0, 1243059326.0), 106.15530871992682)
('31.235624619076184_121.46930864747515_1243059300', ('003', 31.234788199999997, 121.4695976, 1243059538.0, 1243059583.0), ('004', 31.235563499999998, 121.47024850000001, 1243059301.0, 1243059326.0), 106.15530871992682)
('24.455480647870424_118.06066468952359_1324493700', ('153', 24.455433102999997, 118.0617652235, 1324493927.0, 1324493932.0), ('163', 24.454668653652167, 118.06119304456524, 1324493703.0, 1324493808.0), 102.88994335393652)
('24.455480647870424_118.06066468952359_1324493700', ('163', 24.455433102999997, 118.0617652235, 1324493927.0, 1324493932.0), ('153', 24.454668653652167, 118.06119304456524, 1324493703.0, 1324493808.0), 102.88994335393652)
('39.98727428914217_116.44807344441794_1287428700', ('163', 39.98731855555555, 116.44912405555556, 1287428905.0, 1287428980.0), ('153', 39.9881155, 116.448577, 1287428704.0, 1287428709.0), 100.15641795481054)
('39.98727428914217_116.44807344441794_1287428700', ('163', 39.9881155, 116.448577, 1287428704.0, 1287428709.0), ('153', 39.98731855555555, 116.44912405555556, 1287428905.0, 1287428980.0), 100.15641795481054)
('39.92608652669466_116.47144433202817_1211380200', ('128', 39.9268945, 116.47250245000001, 1211380430.0, 1211380436.0), ('153', 39.9261733, 116.47166825, 1211380216.0, 1211380218.0), 107.229988474665)
('39.92608652669466_116.47144433202817_1211380200', ('128', 39.9261733, 116.47166825, 1211380216.0, 1211380218.0), ('153', 39.9268945, 116.47250245000001, 1211380430.0, 1211380436.0), 107.229988474665)
('39.980075728854224_116.32888191760578_1226293500', ('013', 39.9801152, 116.32998699999999, 1226293785.0, 1226293791.0), ('085', 39.9808928064516, 116.32913329032257, 1226293512.0, 1226293572.0), 113.02862734033036)
